,title,price,link
149,ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515EA-EJ502TS T...,"₹48,990",/asus-vivobook-15-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ea-ej502ts-thin-light-laptop/p/itme6fcdc888c697?pid=COMG6AG7PJNMKKBZ&lid=LSTCOMG6AG7PJNMKKBZV0ZPG6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_150&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMG6AG7PJNMKKBZ.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
150,acer Aspire 3 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,"₹33,990",/acer-aspire-3-ryzen-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itmb8fe582c41a06?pid=COMGBF6ZPSEYQ4Z3&lid=LSTCOMGBF6ZPSEYQ4Z39H0L9G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_151&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMGBF6ZPSEYQ4Z3.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
151,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_152&otracker=search&fm=organic&iid=en_p3yj4L1YEJocVvuNiOXq2%2BtMHbngPqqi19efsI1ihXOk2IR0UT4V%2Fh7FkAAdpP9yzksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
152,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10) Inspiron 3505 Notebook,"₹38,390",/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-3505-notebook/p/itm6db53ec102daa?pid=COMG24PG7EFFBSEV&lid=LSTCOMG24PG7EFFBSEVJV0I4V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_153&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMG24PG7EFFBSEV.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
153,ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,"₹94,990",/asus-vivobook-s14-oled-2022-intel-evo-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km702ws-thin-light-laptop/p/itmd1086591ca87c?pid=COMGCG2GCTYUYF4N&lid=LSTCOMGCG2GCTYUYF4NFRNNAW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_154&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMGCG2GCTYUYF4N.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
154,ASUS ROG Strix G15 Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,"₹1,19,990",/asus-rog-strix-g15-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-300-hz-g513qe-hf145t-gaming-laptop/p/itm5fab491e76bbd?pid=COMG5QHNEA6K9JHC&lid=LSTCOMG5QHNEA6K9JHCE3N465&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_155&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMG5QHNEA6K9JHC.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
155,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_156&otracker=search&fm=organic&iid=en_p3yj4L1YEJocVvuNiOXq2%2BtMHbngPqqi19efsI1ihXMjHsGffHfMS%2B0yr9EizB2tWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
156,HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-GY0501AU Thin and Light Laptop,"₹35,750",/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-gy0501au-thin-light-laptop/p/itmcc3db7767aba4?pid=COMG6MVEA2PWVH3B&lid=LSTCOMG6MVEA2PWVH3BJ8QBY0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_157&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMG6MVEA2PWVH3B.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
157,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L51...,"₹64,990",/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-km513ua-l511ws-thin-light-laptop/p/itma65cbe0f34166?pid=COMGB6DZ87UFQXMM&lid=LSTCOMGB6DZ87UFQXMMI6QQYG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_158&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMGB6DZ87UFQXMM.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
158,HP Pavilion Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2053TU Thin and Light Laptop,"₹63,490",/hp-pavilion-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-14-dv2053tu-thin-light-laptop/p/itmc1b233b426414?pid=COMGEG3ZBTGC2VYW&lid=LSTCOMGEG3ZBTGC2VYW0YPM7K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_159&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMGEG3ZBTGC2VYW.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
159,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_160&otracker=search&fm=organic&iid=en_p3yj4L1YEJocVvuNiOXq2%2BtMHbngPqqi19efsI1ihXPl7R8iosPn6lz0nDQuyokNSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
160,APPLE 2022 MacBook Pro M2 - (8 GB/256 GB SSD/Mac OS Monterey) MNEH3HN/A,"₹1,29,900",/apple-2022-macbook-pro-m2-8-gb-256-gb-ssd-mac-os-monterey-mneh3hn-a/p/itmaea892f7dd66e?pid=COMGFB2GHCBHUDTZ&lid=LSTCOMGFB2GHCBHUDTZMVC2QE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_161&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMGFB2GHCBHUDTZ.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
161,Lenovo Ideapad Gaming 3 Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"₹70,490",/lenovo-ideapad-gaming-3-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ihu6-laptop/p/itm862099f931fb1?pid=COMGEMAYVEKWBVZB&lid=LSTCOMGEMAYVEKWBVZBCAMZTA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_162&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMGEMAYVEKWBVZB.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
162,HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1003AU Thin and Light Laptop,"₹50,999",/hp-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-14s-fy1003au-thin-light-laptop/p/itm0da2f0fc45d99?pid=COMGG3S9HWSFYNHW&lid=LSTCOMGG3S9HWSFYNHWUE3QX5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_163&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMGG3S9HWSFYNHW.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
163,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_164&otracker=search&fm=organic&iid=en_p3yj4L1YEJocVvuNiOXq2%2BtMHbngPqqi19efsI1ihXMDFTHkrUxVG3dmgBQluaPpTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
164,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹81,990",/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa766ic-hx005w-laptop/p/itm6bf9d3f684219?pid=COMGE73KP64RFUWH&lid=LSTCOMGE73KP64RFUWHBXTZJT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_165&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMGE73KP64RFUWH.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
165,APPLE MacBook Air M1 - (16 GB/256 GB SSD/Mac OS Big Sur) Z124J005KD,"₹1,12,900",/apple-macbook-air-m1-16-gb-256-gb-ssd-mac-os-big-sur-z124j005kd/p/itm5feb8febbc5d9?pid=COMG9UD4UN2ZZGDM&lid=LSTCOMG9UD4UN2ZZGDMXEQ7OR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_166&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMG9UD4UN2ZZGDM.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
166,ASUS Vivobook 15 Ryzen 3 Dual Core AMD Ryzen™ 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ332...,"₹34,680",/asus-vivobook-15-ryzen-3-dual-core-amd-ryzen-3250u-8-gb-512-gb-ssd-windows-11-home-m515da-bq332ws-laptop/p/itmc834f146e1c8c?pid=COMGENRBUHZQZZVW&lid=LSTCOMGENRBUHZQZZVWA6RBOK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_167&otracker=search&fm=organic&iid=e3d3aa4a-1060-4cb7-80b5-79296ee80bc6.COMGENRBUHZQZZVW.SEARCH&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
167,MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,16,990",/msi-crosshair-15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-b12uez-677in-gaming-laptop/p/itm54b59189d32e7?pid=COMGEY8WPVXF7QQY&lid=LSTCOMGEY8WPVXF7QQYLWEXUW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_168&otracker=search&fm=organic&iid=en_p3yj4L1YEJocVvuNiOXq2%2BtMHbngPqqi19efsI1ihXMtTjd%2Boeft771XsnEjEPTT6JSbGYu4ezW2%2BhZeRq8q6Q%3D%3D&ppt=None&ppn=None&ssid=s8vahv7q9c0000001663390438975&qH=c06ea84a1e3dc3c6
168,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L51...,"₹64,990",/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-km513ua-l511ws-thin-light-laptop/p/itma65cbe0f34166?pid=COMGB6DZ87UFQXMM&lid=LSTCOMGB6DZ87UFQXMMI6QQYG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_169&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGB6DZ87UFQXMM.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
169,APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A,"₹1,49,900",/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly43hn-a/p/itm14cf121550d1a?pid=COMGFB2GDBDYXF9D&lid=LSTCOMGFB2GDBDYXF9DPTKNCZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_170&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGFB2GDBDYXF9D.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
170,MSI GP66 Leopard Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,29,990",/msi-gp66-leopard-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-144-hz-11ug-693in-gaming-laptop/p/itmfcd34d91873d9?pid=COMGEY8WF6HDUVSF&lid=LSTCOMGEY8WF6HDUVSFIE9BYK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_171&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGEY8WF6HDUVSF.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
171,MSI Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti/120 H...,"₹3,90,990",/msi-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-120-hz-raider-ge77hx-12uhs-205in-gaming-laptop/p/itm9e5ce41e06c01?pid=COMGGZ23UYB7ZZUU&lid=LSTCOMGGZ23UYB7ZZUU0IYJO2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_172&otracker=search&fm=organic&iid=en_aj8iALhlWZVaFLzHmM9hGEaI7An9KX504qc4ivbBtWOapypp5S8TtWfr%2BBt0Ys%2F%2FwE0G%2FPy5QVYZ9zUNam8UVg%3D%3D&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
172,DELL Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop,"₹42,990",/dell-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-vostro-3510-thin-light-laptop/p/itm9ba5f470413d2?pid=COMGBP5FXHE2MXAZ&lid=LSTCOMGBP5FXHE2MXAZ3QISAH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_173&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGBP5FXHE2MXAZ.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
173,SAMSUNG Galaxy Book Go Snapdragon 7c Gen 2 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NP340XLA-KA1IN...,"₹32,990",/samsung-galaxy-book-go-snapdragon-7c-gen-2-4-gb-128-gb-emmc-storage-windows-11-home-np340xla-ka1in-thin-light-laptop/p/itm57fdb71eb3d2a?pid=COMGCFN8JMVHPHNZ&lid=LSTCOMGCFN8JMVHPHNZRG2BGK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_174&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGCFN8JMVHPHNZ.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
174,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 14ITL6 Thin and Light ...,"₹41,490",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14itl6-thin-light-laptop/p/itm87a9a7d26b0f8?pid=COMGCFNZHZBNGR9E&lid=LSTCOMGCFNZHZBNGR9EW5D7VT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGCFNZHZBNGR9E.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
175,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=en_aj8iALhlWZVaFLzHmM9hGEaI7An9KX504qc4ivbBtWNCEkftcFoiS%2BOaGexGbXY9zksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
176,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC301WS 2 in 1 Lapt...,"₹46,990",/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-tp470ea-ec301ws-2-1-laptop/p/itma917de411489d?pid=COMGARNU7KVANJ8E&lid=LSTCOMGARNU7KVANJ8ED5MPUN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGARNU7KVANJ8E.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
177,HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1089au Thin and Light Laptop,"₹38,990",/hp-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-14s-fq1089au-thin-light-laptop/p/itm30e084d034979?pid=COMGAY9Y7WXZYFDA&lid=LSTCOMGAY9Y7WXZYFDAYEJGOH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGAY9Y7WXZYFDA.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
178,acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,39,990",/acer-predator-helios-300-core-i9-11th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-360-hz-ph315-54-gaming-laptop/p/itmd71aac320ff3e?pid=COMGBWPJRJSF43UR&lid=LSTCOMGBWPJRJSF43URMEP1FG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGBWPJRJSF43UR.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
179,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=en_aj8iALhlWZVaFLzHmM9hGEaI7An9KX504qc4ivbBtWMxPoAUgDr0V3v0MicJsh2OWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
180,ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"₹67,990",/asus-vivobook-pro-15-oled-ryzen-7-octa-core-4800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-m6500ih-l1702ws-creator-laptop/p/itmef5446ff27474?pid=COMGG3S9H9TUGZZC&lid=LSTCOMGG3S9H9TUGZZCKHGVN0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGG3S9H9TUGZZC.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
181,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15s-du3519TX Thin and Light Lapt...,"₹58,990",/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-2-graphics-15s-du3519tx-thin-light-laptop/p/itm54837d51f3503?pid=COMGDN5WZZKSNWN5&lid=LSTCOMGDN5WZZKSNWN5A6NDSN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGDN5WZZKSNWN5.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
182,HP G8 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 250 G8 Business Laptop,"₹49,790",/hp-g8-core-i5-11th-gen-8-gb-1-tb-hdd-windows-11-home-250-business-laptop/p/itm5f338344c869a?pid=COMGHS26XSPRYWSR&lid=LSTCOMGHS26XSPRYWSRLK3LDH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGHS26XSPRYWSR.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
183,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=en_aj8iALhlWZVaFLzHmM9hGEaI7An9KX504qc4ivbBtWNmOMbwtFiL0jRlR%2F0mcM%2FGSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
184,APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A,"₹1,19,900",/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxy3hn-a/p/itmacb15404dd528?pid=COMGFB2GWHPVFMJW&lid=LSTCOMGFB2GWHPVFMJWKVXDUX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGFB2GWHPVFMJW.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
185,DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7420 Thin and Light Laptop,"₹73,990",/dell-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-inspiron-7420-thin-light-laptop/p/itm2b78c75765514?pid=COMGFRHGEBGTUX96&lid=LSTCOMGFRHGEBGTUX96HR18BL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=8bc50961-a14b-4d04-925b-01671e741a6c.COMGFRHGEBGTUX96.SEARCH&ppt=None&ppn=None&ssid=kknwome7gw0000001663390440183&qH=c06ea84a1e3dc3c6
